track,artist,final_emotion,reason,lyrics
Y.G.H.,Ricardo Villalobos,reflective,Track was not found,
(arrow up),Boredoms,reflective,Track was not found,
Magenta,Abakus,reflective,Track was not found,
Cleanse,Neurosis,reflective,Track was not found,
Their Memories,Harold Budd/Brian Eno,reflective,Track was not found,
Missing Photos,Last Days,joy,Track was not found,
Lake Orchard,Loscil,reflective,Track was not found,
Curves,Röyksopp,reflective,Track was not found,
AB/7A,Throbbing Gristle,sadness,Track was not found,
Repeat Defender,Don Caballero,reflective,Track was not found,
Absinthe Dreams,Way Out West,reflective,Track was not found,
Oops (Oh My) (feat. Missy Misdemeanor),Tweet,excitement,Track was not found,
Lucy's Ride,Wooden Shjips,joy,Track was not found,
Dopplerton,Bibio,reflective,Track was not found,
Airport Blues,Arms and Sleepers,reflective,Track was not found,
Under the Glow of Streetlights,Xela,joy,Track was not found,
P.:NTIL,Autechre,joy,Track was not found,
Simurgh,Irfan,reflective,Track was not found,
Race You To My Bedroom / Spirit Rise,Fuck Buttons,reflective,Track was not found,
Fast,Steve Reich,reflective,Track was not found,
The Heavenly Music Corporation,Fripp & Eno,sadness,Track was not found,
Private Fortunes,Omar A. Rodriguez-Lopez,reflective,Track was not found,
For What You Dream Of (Full On Renaissance Mix),Bedrock,reflective,Track was not found,
La Métamorphose De Mister Chat,Dionysos,joy,Track was not found,
It's Late,9 Lazy 9,joy,Track was not found,
Through Hollow Lands,Brian Eno,calm,Track was not found,
Imposter in the Sky,Grouper,reflective,Track was not found,
Jdi,Mujuice,reflective,Track was not found,
Days (Azari & III remix),Creep,reflective,Track was not found,
Kirschenessen,Pole,reflective,Track was not found,
Altostratus,Biosphere,reflective,Track was not found,
She Fell Out,Crystal Castles,reflective,Track was not found,
Kursk,Loscil,reflective,Track was not found,
We All,Minilogue,reflective,Track was not found,
Neumond inselhin,Kammerflimmer Kollektief,neutral,Track was not found,
Bumper Ball Dub (Karmacoma),Massive Attack vs. Mad Professor,reflective,Track was not found,
Filter Dub,Seefeel,reflective,Track was not found,
Airships,Metallic Falcons,reflective,Track was not found,
Perfect Stranger (ft. Katy B),Magnetic Man,reflective,Track was not found,
Nesso,Vladislav Delay,reflective,Track was not found,
Odd Paws,Bibio,reflective,Track was not found,
Hamas Rule,Shackleton,reflective,Track was not found,
The Sinner,Orbital,joy,Track was not found,
Gehen,Swod,reflective,Track was not found,
NATO,Apparat,joy,Track was not found,
Electric Counterpoint - Fast (movement 1),Steve Reich,joy,Track was not found,
Tumbledown,Catherine Wheel,calm,Track was not found,
Slow Marimbas,Peter Gabriel,reflective,Track was not found,
Dangerous Drive,Laurent Garnier,sadness,Track was not found,
Икеа,Самое большое простое число,reflective,Track was not found,
Urano,Murcof,reflective,Track was not found,
Burial in the Sky,Sun City Girls,reflective,Track was not found,
Dead Again,Combichrist,reflective,Track was not found,
Beach Days,Mathemagic,reflective,Track was not found,
Disharmonic Convergence,Xasthur,reflective,Track was not found,
Krapp's Last Tape,Fredrik Thordendal's Special Defects,reflective,Track was not found,
Musicbox,Julien Neto,joy,Track was not found,
Perpetual Dawn (Solar Youth Mix),The Orb,reflective,Track was not found,
Landfall,Mike Oldfield,reflective,Track was not found,
Rhapsody in E,Scooter,reflective,Track was not found,
Palindrome Dome,Tristeza,reflective,Track was not found,
Cherry Eye,Andy Stott,sadness,Track was not found,
Santa Maria,Irfan,sadness,Track was not found,
Dr. Special,Brant Bjork,reflective,Track was not found,
Come Out,Steve Reich,neutral,Track was not found,
dlp 3,William Basinski,neutral,Track was not found,
in the summer,Terry Riley,reflective,Track was not found,
La douleur,Windy & Carl,reflective,Track was not found,
Draun Quarter,Autechre,reflective,Track was not found,
Happysad,Astrobrite,sadness,Track was not found,
Animal Magic,Trash Palace,neutral,Track was not found,
Eluus,Bola,reflective,Track was not found,
Departures (Burning Saints for Your Own Sins),Library Tapes,sadness,Track was not found,
Psyche (Van Rivers & The Subliminal Kid remix),Massive Attack,reflective,Track was not found,
Top Soil,Bibio,reflective,Track was not found,
Amongst The Bark And Fungus,Bibio,reflective,Track was not found,
Drunk As A Monk,Banco De Gaia,reflective,Track was not found,
Electro Retro,Chris Lake,joy,Track was not found,
Fei,Irfan,sadness,Track was not found,
Cap.IV,Autechre,joy,Track was not found,
[A] Touch Sensitive,Super Furry Animals,sadness,Track was not found,
And How To Translate It,We vs. Death,reflective,Track was not found,
Beach Point Pleasant (live on wfmu),Ducktails,reflective,Track was not found,
Experiments on Live Electricity,Gas,reflective,Track was not found,
Evening Scars,William Basinski,reflective,Track was not found,
Liberation Front,Egyptrixx,reflective,Track was not found,
Electric AlleyCat,Theo Parrish,calm,Track was not found,
All the Big Trees,Jónsi & Alex,sadness,Track was not found,
That's Just Fine,Spacemen 3,sadness,Track was not found,
Triplicate/Something Happened That Day,DJ Shadow,sadness,Track was not found,
Another Routine Day Breaks,Brokeback,neutral,Track was not found,
T.V. Catastrophe,Spacemen 3,sadness,Track was not found,
Myon-Neutrino,Dopplereffekt,neutral,Track was not found,
4 3s 555 (Vince Watson Reconstruction),The Black Dog,sadness,Track was not found,
Through The Parched Land,Michael Whalen,sadness,Track was not found,
Hail In Allendale,Cabinet of Natural Curiosities,neutral,Track was not found,
CORBS,Winks,sadness,Track was not found,
Map1.1-rel (River Meandering from Hills to Sea),Intentionally Blank,sadness,Track was not found,
Backtrap,Feadz,sadness,Track was not found,
Secret Knives,Wolf Parade,neutral,Track was not found,
Mt Saint Michel Mix+St Michael,Aphex Twin,sadness,Track was not found,
I Was A Straw And I Was Anxious,Mr. Oizo,neutral,Track was not found,
Es Paradis,Fatboy Slim,neutral,Track was not found,
Deadly Media,Hexstatic,reflective,Track was not found,
Shitscheissemerde (Part 1) [special !!! Instrumental Mix],!!!,neutral,Track was not found,
Under My Sensi (Trio Elétrico's Tip Kick Mix),Boozoo Bajou,reflective,Track was not found,
I'm Too Thowed,Messy Marv,neutral,Track was not found,
Jazz-toccata,Bruno Vlahek,neutral,Track was not found,
Two Fingers In The Air Anarchy Style,Kid606,neutral,Track was not found,
"Oh Yeah, By The Way",The Killers,neutral,Track was not found,
The Jewels of the Madonna,The Red Krayola,neutral,Track was not found,
Fuck Halloween,Blanks 77,sadness,Track was not found,
Miami View + Quick Emit,Plaid,neutral,Track was not found,
Run Around the World,Krezip,neutral,Track was not found,
Crackdown,Sinister Souls,neutral,Track was not found,
Alien Depression,C99,neutral,Track was not found,
Lefty,Rocket from the Crypt,neutral,Track was not found,
Overdrive (Album Version),Katy Rose,excitement,Track was not found,
Numby Numbs,Gel-Sol,neutral,Track was not found,
Rooftop,Ane Trolle,neutral,Track was not found,
Fuck Em All,Wonkap,neutral,Track was not found,
A Journey To Reedham (7.Am Mix),Squarepusher,neutral,Track was not found,
I Want To Join A Gang,Kid606,neutral,Track was not found,
Space Shipp,Matthew Shipp,neutral,Track was not found,
The Argent Dawn,CAPTAIN PANIC!,neutral,Track was not found,
untitled (On Acid Again),Kero,neutral,Track was not found,
Sinn Fein in the membrane,DJ The Blade,neutral,Track was not found,
bpitch @ globus berlin 2002-04,Modeselektor,neutral,Track was not found,
Make You Believe,Jack Off Jill,neutral,Track was not found,
Skies Crimson Tears,Birchville Cat Motel,neutral,Track was not found,
the biggets penis of all time!,the Mishap Crew,neutral,Track was not found,
Editions Of You (1999 Digital Remaster),Roxy Music,sadness,Track was not found,
Panic Disorder,Violet Vision,neutral,Track was not found,
eu não sou um bom lugar,Hotel Avenida,neutral,Track was not found,
Scentless Apprentice [Demo Version],Nirvana,neutral,Track was not found,
I Don't Need A Man,Across the Universe,neutral,Track was not found,
zelo,Hotel Avenida,neutral,Track was not found,
Train/Campus,Keshco,neutral,Track was not found,
Coming up for air,Ainslie Henderson,reflective,Track was not found,
Click Clack Military,Messy Marv,neutral,Track was not found,
now?,scrlk,reflective,Track was not found,
Meeting (Demo),Channels 3x4,neutral,Track was not found,
Evolve!,JustLikeAmmy,sadness,Track was not found,
Technology Dump,Keshco,neutral,Track was not found,
Wikkd Things,Nigil Caenaan,neutral,Track was not found,
The Cardinals song,PBnJ Band,joy,Track was not found,
Let's Go Catch a Duk,Dr.Aj,neutral,Track was not found,
songs written by other people,Honey Graffiti,reflective,Track was not found,
so so so,"scraps, e-flat",neutral,Track was not found,
strange thoughts,Honey Graffiti,neutral,Track was not found,
fucking up,Honey Graffiti,neutral,Track was not found,
Even In Her Sleep,Guasp,neutral,Track was not found,
Staakt,Veline,neutral,Track was not found,
cruSH,krovo,neutral,Track was not found,
"Live at Laforet Museum Roppongi, Tokyo 15/05/04 01",Squarepusher,neutral,Track was not found,
Krasotica (demo),Honey Graffiti,neutral,Track was not found,
Trying To Live With the Horrific Knowledge Your Hard Earned Tax Dollars Are Being Used to Slaughter Afghani Babies,FOWL,neutral,Track was not found,
Clamorous Intone,Curious Cassette 120,neutral,Track was not found,
you are the white space,"scraps, e-flat",sadness,Track was not found,
mouse-hair,"scraps, e-flat",neutral,Track was not found,
Messy Feat. Rodney 'Riddim Killa' P,Gemma Fox,neutral,Track was not found,
The legs ran until the flood was forgotten,8bitbitchslap,neutral,Track was not found,
Time Turned Over Itself,Machine Drum,neutral,Track was not found,
Good To You,Elaine McKenna,reflective,Track was not found,
Ain't No Goodbyes,Carmen Steneker,neutral,Track was not found,
Pilītes,Supernova 2018,neutral,Track was not found,
Easy Come Easy Go,Elaine McKenna,neutral,Track was not found,
Pedro E João,Felícia,neutral,Track was not found,
Fear Lamb's Planet (Parts 1-6),DJ Alan Lamb,neutral,Track was not found,
Intoxicating Caramel,Supernova 2018,neutral,Track was not found,
"I Said, ""Ok"", The Wind Said, ""No! ""","Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
O Come On,"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
Demon Heart,"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
I Hope/I Grow,"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
I Have But to Know What I Want,"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
Mr. Rogers,Todd Hoover,excitement,Track was not found,
"Here I Am, All Brokenhearted","Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
All Right (Reprise),"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
I Will Survive (Album),Art Brut,sadness,Track was not found,
Blood Red Shoes,Voxtrot,neutral,Track was not found,
The Flood/The Blood,"Rob ""Bobby Birdman"" Kieswetter",neutral,Track was not found,
A Rainbow Aims,Brightblack Morning Light,reflective,Track was not found,
Final Fantasy 7 JENOVAD Trance OC ReMix,FFMusic DJ,neutral,Track was not found,
The Passage of Forms,Roy Montgomery,sadness,Track was not found,
The Shinein,Skream,sadness,Track was not found,
When The Dawn Breaks (ATB Remix),Narcotic Thrust,reflective,Track was not found,
Azzazin,Muslimgauze,reflective,Track was not found,
Emil Zatopek '52,Console,sadness,Track was not found,
mania3_1,Vladislav Delay,neutral,Track was not found,
Une Femme N'est Pas Un Homme,Aphex Twin,sadness,Track was not found,
The Alien Question,Rapoon,neutral,Track was not found,
Feint,No Second Troy,sadness,Track was not found,
Rescue [1980],Echo & the Bunnymen,sadness,Track was not found,
Resonance,Dub Tractor,sadness,Track was not found,
One in Ten,No Second Troy,sadness,Track was not found,
Kyl mä pärjään,Narcotic feat. Mariska,sadness,Track was not found,
Anti-Matter Cascade Odyssey,Bizarre Myceté Forêt,sadness,Track was not found,
Happens all the time,The Narcotic Daffodils,sadness,Track was not found,
Riding The Drag,The Narcotic Daffodils,sadness,Track was not found,
Hooverphonic - Every Time We Live Together We Die A Bit More,Hooverphonic,neutral,Track was not found,
Like A Drug (The Desert Sessions Vol. VI),Queens of the Stone Age,sadness,Track was not found,
Narcotic (Techno Trance Edit),Blizzard feat. Reno,neutral,Track was not found,
"je t`aime, moi non plus",Brian Molko & Asia Argento,sadness,Track was not found,
会いたかった,okasira001,sadness,Track was not found,
These Things Take Time [A],SubArachnoid Space,sadness,Track was not found,
Back From Calcutta... With Mr Jacky,The Narcotic Daffodils,sadness,Track was not found,
Narkotium (Jag vill Tillbax),Hinketon,sadness,Track was not found,
When The Dawn Breaks (Tayar Mix),Narcotic Thrust,reflective,Track was not found,
Fascinator (Alternate Mix),HTRK,sadness,Track was not found,
Everyone Whistling,Animal Collective,sadness,Track was not found,
Matchsticks,Aphex Twin,sadness,Track was not found,
Phoenix Cylinder,Tycho,sadness,Track was not found,
You Know Too Much About Flying Saucers,William Orbit,reflective,Track was not found,
I'll Read You a Story,Colleen,reflective,Track was not found,
"Those Eyes, That Mouth",Cocteau Twins,sadness,Track was not found,
U.F.Orb,The Orb,neutral,Track was not found,
E.V.A.,Jean-Jacques Perrey,neutral,Track was not found,
Active,Dark Party,reflective,Track was not found,
Owl Stretching Time,Ott,sadness,Track was not found,
The Same,The Management,reflective,Track was not found,
Amine,Arovane,sadness,Track was not found,
Majestic Feeling,Solar Fields,reflective,Track was not found,
Close Encounters,The Orb,sadness,Track was not found,
Unterton,Paul Kalkbrenner,reflective,Track was not found,
First Floor Metaphor,Theo Parrish,sadness,Track was not found,
Cosmic tides,Peaking Lights,sadness,Track was not found,
Galaxies Part Two,Asura,reflective,Track was not found,
Oxyd,Aes Dana,sadness,Track was not found,
Space Suit,They Might Be Giants,reflective,Track was not found,
Leylines,Aes Dana,neutral,Track was not found,
Slashers Revenge,David Holmes,sadness,Track was not found,
Day and night,Kid Cudi,reflective,Track was not found,
"Shoob,E",Bola,sadness,Track was not found,
Sub Zero,Pariah,sadness,Track was not found,
Touching Silk,Frank Steiner Jr.,sadness,Track was not found,
Grounds Around,Aes Dana,sadness,Track was not found,
Sub Morphing,Aes Dana,sadness,Track was not found,
Slowsnow,matryoshka,reflective,Track was not found,
Unite (Origin 2007),Solar Fields,sadness,Track was not found,
Halley Road,Asura,reflective,Track was not found,
ResuRection (Space club mix),PPK,reflective,Track was not found,
Retenir,Brian McBride,sadness,Track was not found,
Caresse Song,Psychic TV,sadness,Track was not found,
I Can't Believe It's Me,Galaxie 500,sadness,Track was not found,
For Carl Sagan,Tarentel,reflective,Track was not found,
Space Coke,Telemetrik,sadness,Track was not found,
The Third Planet,Biosphere,neutral,Track was not found,
Sunsquashed,Yo La Tengo,sadness,Track was not found,
Interstate,System 7,sadness,Track was not found,
tunnel vision,I:Cube,sadness,Track was not found,
Memory Shell (lost radio e-dit),Aes Dana,sadness,Track was not found,
Take Your Pants Off,Proem,sadness,Track was not found,
Panning the Sands,Patrick O'Hearn,neutral,Track was not found,
Universal Sunrise,Cell,sadness,Track was not found,
Les Nocturnes,Silicone Soul,sadness,Track was not found,
Until We Meet the Sky,Solar Fields,sadness,Track was not found,
Ampere,Loscil,neutral,Track was not found,
Für Luise,Cluster & Brian Eno,reflective,Track was not found,
Above,Hecq,sadness,Track was not found,
Bam,Aes Dana,sadness,Track was not found,
Hangar 84,System 7,reflective,Track was not found,
Katedra Botaniki,Biosphere,sadness,Track was not found,
Black Delilah,Patrick O'Hearn,neutral,Track was not found,
Sphinx Lightning,Tangerine Dream,sadness,Track was not found,
Station Seven,Telemetrik,sadness,Track was not found,
10.000 Dancer,Anthony Rother,sadness,Track was not found,
Small Beginnings,Marc Streitenfeld,sadness,Track was not found,
1st Impression,Pete Namlook,reflective,Track was not found,
Active Ingredient,Evan Marc,reflective,Track was not found,
Hyper Sleep,Marc Streitenfeld,sadness,Track was not found,
Friend From The Past,Marc Streitenfeld,sadness,Track was not found,
Wild Dogs Of The Thunderbolt,Set Fire to Flames,sadness,Track was not found,
Reason and Responsibility,Matthew Dear,sadness,Track was not found,
Aftermath # 03,Aes Dana,sadness,Track was not found,
The Unfolding Pause On The Threshold,Estradasphere,sadness,Track was not found,
Braille Wounds,Cepia,sadness,Track was not found,
Vad Aftonvindens Andning Viskar,Vintersorg,sadness,Track was not found,
Voice of the Earth,Spacetime Continuum,sadness,Track was not found,
So Close I Come,Secret Shine,reflective,Track was not found,
Summer of Freedom,Manual,sadness,Track was not found,
Dazed,Marc Streitenfeld,sadness,Track was not found,
Church (Remix by Secede),Kettel,reflective,Track was not found,
Here With Me (Parks & Wilson's Homeyard Dub),Dido,sadness,Track was not found,
Are we a rock band or what..?,Apollo 440,sadness,Track was not found,
Ghedengi,Ozric Tentacles,sadness,Track was not found,
Kreem Ballet,Global Goon,neutral,Track was not found,
After The Ball,Rick Wakeman,neutral,Track was not found,
I Remember Nothing More,Cul de Sac,reflective,Track was not found,
Kumk'U,Tzolk'in,sadness,Track was not found,
My Lightyear,Telemetrik,sadness,Track was not found,
es. 30,Carl Craig,sadness,Track was not found,
Synthesist,Blondes,sadness,Track was not found,
Circadians,Protoculture,reflective,Track was not found,
Same Places (Slow Version),Belong,sadness,Track was not found,
Terra Tronics,Protoculture,reflective,Track was not found,
Aftermath # 05,Aes Dana,neutral,Track was not found,
Skyclad (High Frequencies Version),Aes Dana,neutral,Track was not found,
Zyklodrom,Michael Rother,sadness,Track was not found,
Evan,Jan Hammer,sadness,Track was not found,
Deepest Days,David Helpling,reflective,Track was not found,
baja nights,Manual,sadness,Track was not found,
microessen,Esem,neutral,Track was not found,
Corona,The Higher Intelligence Agency,neutral,Track was not found,
Emma's Eyes,Brad Fiedel,sadness,Track was not found,
Jaguar Meets Snake,Roy Montgomery,sadness,Track was not found,
Collective memories,Chilled C'Quence,reflective,Track was not found,
Innermost Desires,Scann-Tec,sadness,Track was not found,
Ricochet Part Two,Tangerine Dream,sadness,Track was not found,
Aftermath # 04,Aes Dana,sadness,Track was not found,
Sixty Sixteen (For Karina),Banco De Gaia,sadness,Track was not found,
Hypnotic (Redubbed),Govinda,reflective,Track was not found,
Re-echo,The Higher Intelligence Agency,sadness,Track was not found,
Magic Sequence,Chilled C'Quence,neutral,Track was not found,
Sweet Fine Crystaline,Protoculture,sadness,Track was not found,
Colache (Sometimes Mix),Luis Junior,sadness,Track was not found,
Edge of Space (Whiteroom Remix),Zirenz,reflective,Track was not found,
150e Jour,Marc Leclair,reflective,Track was not found,
The Patient Nurses,Shooglenifty,sadness,Track was not found,
nitedrive,F.U.S.E.,reflective,Track was not found,
Eagle Forest,Dymons,sadness,Track was not found,
Space Breath,Chilled C'Quence,neutral,Track was not found,
Blauer Regen,Michael Rother,sadness,Track was not found,
Kupuri,System 7,joy,Track was not found,
Kaleidoscopic Ecstasy,Space Dimension Controller,sadness,Track was not found,
Asleep in the Lake,Glassacre,reflective,Track was not found,
Eclipse (Mat Zo Remix),Activa pres. Solar Movement,reflective,Track was not found,
Fill 25,Speedy J,neutral,Track was not found,
SH3A,The Emperor Machine,sadness,Track was not found,
Melodica (Ambient Mix),Leama,sadness,Track was not found,
Sterntaler,Michael Rother,sadness,Track was not found,
Eat that Phonebook Coda,Gong,neutral,Track was not found,
Leap to the Unknown,Bangkok Impact,neutral,Track was not found,
Innit,Protoculture,sadness,Track was not found,
La Chasse aux Microbes,Michael Bundt,sadness,Track was not found,
Moonloop (Unedited Improvisation),Porcupine Tree,reflective,Track was not found,
Subliminalover,The Stevenson Ranch Davidians,sadness,Track was not found,
Small Lights,Skywatchers,sadness,Track was not found,
Different Way,Oxia,sadness,Track was not found,
Hitched,Protoculture,reflective,Track was not found,
Fragile Ladders,Pitch Black,sadness,Track was not found,
Driven,Protoculture,neutral,Track was not found,
"Looped Labyrinth, Decayed Voice",Sawako,sadness,Track was not found,
Stromlinien,Michael Rother,sadness,Track was not found,
Main Title - Infinite Space,Lustmord,sadness,Track was not found,
Area 51 (Nucleonic Mix),Eat Static,sadness,Track was not found,
Pictures of Space,The Age of Rockets,neutral,Track was not found,
Katzenmusik 1,Michael Rother,sadness,Track was not found,
R2 D2,Speedy J,sadness,Track was not found,
Lanzarote,Speedy J,neutral,Track was not found,
Crying in the Dark/King of Twilight,Nektar,sadness,Track was not found,
Extruma,Speedy J,sadness,Track was not found,
Fill 14,Speedy J,reflective,Track was not found,
You Look Lovely in This Spacesuit,Ruxpin,sadness,Track was not found,
Lightwaves,Electric Skychurch,reflective,Track was not found,
hyper velocity,Coaltar of the Deepers,reflective,Track was not found,
Tell Your Story to the Winds,Rothko,sadness,Track was not found,
Fill 17,Speedy J,neutral,Track was not found,
Basic Design,Speedy J,sadness,Track was not found,
Fill 15,Speedy J,sadness,Track was not found,
Fontana Di Luna,Michael Rother,sadness,Track was not found,
Palace Midas,Ruxpin,sadness,Track was not found,
My Travels,Kenny Larkin,reflective,Track was not found,
Freedom Come,Klute,sadness,Track was not found,
Righteous Way,RZA,sadness,Track was not found,
Watch the Packard,Ruxpin,sadness,Track was not found,
Grogono,Speedy J,neutral,Track was not found,
Space Fantasy,Isao Tomita,sadness,Track was not found,
Valle de la Luna,Klaus Schulze,sadness,Track was not found,
Expansion Ratio,Reso,sadness,Track was not found,
The Tailor's Small Jig,Cormac Breatnach,neutral,Track was not found,
Phaseday,Peter Baumann,sadness,Track was not found,
Temporary Thrillz,Space Dimension Controller,sadness,Track was not found,
Silberstreif,Michael Rother,sadness,Track was not found,
Moon Dust,Nitrous Oxide & Adam Nickey,reflective,Track was not found,
Aftermath # 08,Aes Dana,sadness,Track was not found,
Laeda,Harax,reflective,Track was not found,
Peripheral System,Proton Kinoun,sadness,Track was not found,
Histoire sans paroles,Harmonium,sadness,Track was not found,
Another Light,Phillip Wilkerson,reflective,Track was not found,
H.U.V.A Network - Rain Geometry (Solar Fields rmx) - Remastered,Solar Fields,sadness,Track was not found,
Moonrise (2006),Numina,reflective,Track was not found,
Chasing the Devil,Rick Wakeman,sadness,Track was not found,
Deep Space 5D,Dimension 5,sadness,Track was not found,
Fade Away Seasons (feat. Consequence),ASC,sadness,Track was not found,
MBV Arkestra [If They Move Kill 'Em],Primal Scream,sadness,Track was not found,
Q 11,Spacetime Continuum,sadness,Track was not found,
Biotrip,Pete Namlook & Tetsu Inoue,reflective,Track was not found,
Astral Sunset,Artemis,neutral,Track was not found,
Jupiter_101 (Ambient version of _001),Zen-Men,sadness,Track was not found,
Nearby,Harax,reflective,Track was not found,
Feels Good To Wear,Colourmusic,sadness,Track was not found,
Jupiter Calling,Thomas Schwartz,sadness,Track was not found,
Back 2 Earth (Arty Remix),Cosmic Gate,sadness,Track was not found,
Crossing The Divide,Patrick O'Hearn,sadness,Track was not found,
Moonlift,Nothing,sadness,Track was not found,
Bois De La Lune,Manuel Göttsching,reflective,Track was not found,
Purple Om,Dimension 5,sadness,Track was not found,
Slow (Live),My Bloody Valentine,sadness,Track was not found,
Antidote,Dimension 5,sadness,Track was not found,
Suspicions,Badawi,sadness,Track was not found,
The Power of Moog,Klaus Schulze,neutral,Track was not found,
Neighbours,Elea,neutral,Track was not found,
I Admire You,Trestal,neutral,Track was not found,
W.H.Y.,The Higher Intelligence Agency,reflective,Track was not found,
Yellow Bamboo,Kraan,sadness,Track was not found,
Nocturnal Emanations,Max Corbacho,neutral,Track was not found,
Dawn of Winter,Evilfeast,sadness,Track was not found,
Interstellar Interferences,R'Yatis,sadness,Track was not found,
Relics (Plaid remix),Studio Pressure,sadness,Track was not found,
Eastside Jive,Tia Carrera,sadness,Track was not found,
Assassin (The Oasis of Rhythms mix),The Orb,sadness,Track was not found,
the Power - suck my own dick,James Call!,sadness,Track was not found,
Super Jupiter (Ronald Van Gelderen Remix),Ernesto vs. Bastian,sadness,Track was not found,
Your Mom,Satori Ray,sadness,Track was not found,
A Great Continent,Johannes Schmoelling,reflective,Track was not found,
Afterworld (Dimension Remix),Arctic Moon,neutral,Track was not found,
Solar Level,Signum,neutral,Track was not found,
Winter Harmonies,SiebZehN,sadness,Track was not found,
Juno,ASC,sadness,Track was not found,
Wet Ferns,Black Mold,sadness,Track was not found,
A Dream of Blue,Windy & Carl,neutral,Track was not found,
Tell Myself,Landing,sadness,Track was not found,
Nervous (String VIP),Jessie Ware & SBTRKT,reflective,Track was not found,
Shady Wastes,Hyperwind,sadness,Track was not found,
Navigator's Chatter,Johannes Schmoelling,sadness,Track was not found,
Prophet in Chains,Tangerine Dream,sadness,Track was not found,
Metaphore,SiebZehN,sadness,Track was not found,
Slow Moving Lifeform 1,Deepspace,sadness,Track was not found,
00/380.13,Conrad Schnitzler,sadness,Track was not found,
Futureproof,Blu Mar Ten,neutral,Track was not found,
Elfenbein,Michael Rother,sadness,Track was not found,
Starstruck (Jochen Miller Remix),Be:Gold,sadness,Track was not found,
We Are All Full of Love,Van Risseghem,sadness,Track was not found,
Joan Of Arc,Tran Qual,reflective,Track was not found,
Haka For Peace,Airwave,reflective,Track was not found,
Rouge City,Telemetrik,neutral,Track was not found,
Nebula68,Felixdroid,sadness,Track was not found,
Gothic System 2005,DJ TECHNORCH,sadness,Track was not found,
Deep Universe (M6 Remix),Klauss Goulart,sadness,Track was not found,
RA.136 The Orb - 2009.01.08,The Orb,neutral,Track was not found,
ResuRection (The Perfecto edit),PPK,sadness,Track was not found,
Giga,iTAL tEK,neutral,Track was not found,
Przed premierą,SBB,sadness,Track was not found,
"Catch my flow, hissremovers",Cmy,neutral,Track was not found,
Super Jupiter (Remix),Ernesto vs. Bastian,sadness,Track was not found,
Side B,Boyd Rice,sadness,Track was not found,
End This Day,PIXSID,neutral,Track was not found,
Across the Sky,The Capsules,reflective,Track was not found,
Organic Mechanic,Felixdroid,reflective,Track was not found,
As Though The Angels Walked On Earth,Popol Vuh,sadness,Track was not found,
Autocaz,Ruxpin,sadness,Track was not found,
Stepping Stones,Felixdroid,reflective,Track was not found,
Sharpening the Norm (live),Nodens Ictus,sadness,Track was not found,
Garden Of The Hesperides,Ruxpin,sadness,Track was not found,
"Eternity, Part 2",Anathema,sadness,Track was not found,
Black Thoughts,Reggie Dokes,sadness,Track was not found,
Nothing is forever,Neuronium,sadness,Track was not found,
Slow Kids,Towers of Asia,neutral,Track was not found,
Zebadiah,Luke Slater,sadness,Track was not found,
def beats 1,German Cars Vs American Homes,sadness,Track was not found,
Rubycon (Part One) (1995 Digital Remaster),Tangerine Dream,sadness,Track was not found,
Птицы летят на Юг (кавер версия песни группы Старуха Мха),Necro Stellar,sadness,Track was not found,
New England 1987,Tran Qual,reflective,Track was not found,
Space Technique (The Nvious Vocal Mix),ASC,sadness,Track was not found,
Other Data For Illustrative Purposes Only,Tran Qual,reflective,Track was not found,
A Tale of Two Thieves,Tran Qual,joy,Track was not found,
To The Stars (Adymus Remix),Evave,reflective,Track was not found,
Stage One (Solar Stone Remix),Space Manoeuvres,sadness,Track was not found,
"Careful With The Aks, Peter - Part I",Pete Namlook & Klaus Schulze,sadness,Track was not found,
Melodica (original mix),Leama,reflective,Track was not found,
пасифик,Zodiac,sadness,Track was not found,
I Know What I Saw,Dj Sid-the Apocalypze,sadness,Track was not found,
the men (remix version),Covenant,neutral,Track was not found,
Moonshine (Ambient Mix),Planisphere,sadness,Track was not found,
A New Dawn (Virtual Vault Remix),Steve Forte Rio,reflective,Track was not found,
Space Guitar,Statica,neutral,Track was not found,
Dark Matters,Felixdroid,reflective,Track was not found,
Younger Than Today (Part 1),Koushik,sadness,Track was not found,
In Search of Contact,Trestal,reflective,Track was not found,
Life Ending,Susperia-Electrica,reflective,Track was not found,
Namhouse,Pete Namlook,reflective,Track was not found,
Travelogue,PUSH,sadness,Track was not found,
Cassiopeya,Psyfactor,sadness,Track was not found,
R.U.R,Telemetrik,sadness,Track was not found,
Raumtraum,Gabriel Ananda,sadness,Track was not found,
Cirrus Station,Whirloop,reflective,Track was not found,
Time Gate (Minimal Drum Dub),Arnej,reflective,Track was not found,
Journey Of The Sorcerer,Joby Talbot,reflective,Track was not found,
The Last Long Song,Built to Spill,sadness,Track was not found,
Вернись ко мне на небеса,Планка,reflective,Track was not found,
Крылья В Бой (Audiovarda Original),Катя First,sadness,Track was not found,
2nd REality OST,Purple Motion,neutral,Track was not found,
